,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
17196,27.0,2,1.0,0.5,1,149000,1.0,1,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,120104.1
17197,37.0,0,1.0,2.0,0,219500,0.0,0,0,1884.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,192261.25
17198,96.0,1,1.0,1.0,0,295000,1.0,0,0,1970.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,4.0,24.0,4693.52,450577.92
17199,134.0,5,1.0,2.0,0,520000,1.0,1,0,1900.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,4.0,20.0,6029.36,807934.24
17200,37.0,1,1.0,4.0,0,195000,1.0,0,0,1937.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,1,4.0,20.0,6029.36,223086.32
17201,260.0,4,2.0,1.0,0,1195000,1.0,0,0,1946.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0,1,1,0,4.0,23.0,5196.25,1351025.0
17202,60.0,3,1.0,0.0,1,185000,1.0,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,311775.0
17203,130.0,2,3.0,3.0,0,980000,1.0,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,783816.7999999999
17204,55.0,1,1.0,1.0,0,219500,1.0,0,0,1900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,285793.75
17205,65.0,2,1.0,0.5,1,322000,1.0,0,0,1901.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,337756.25
17206,77.0,2,1.0,0.0,1,270000,1.0,0,0,1940.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,4.0,24.0,4693.52,361401.04
17207,179.0,5,5.0,1.0,0,999000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,1079255.44
17208,82.0,2,2.0,1.0,0,520000,1.0,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,426092.5
17209,68.0,1,1.0,3.0,0,495000,1.0,0,0,1900.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,353345.0
17210,112.0,2,3.0,7.0,0,860000,3.0,0,0,1970.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,675288.32
17211,68.0,1,1.0,3.0,0,495000,1.0,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,353345.0
17212,54.0,2,1.0,4.0,0,280000,3.0,0,0,1900.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,240208.2
17213,55.0,2,1.0,0.5,1,199900,1.0,0,0,1950.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,22.0,4448.3,244656.5
17214,51.0,2,1.0,1.0,0,282135,1.0,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,239369.52
17215,40.0,1,1.0,3.0,0,219999,1.0,0,0,1905.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,22.0,4448.3,177932.0
17216,30.0,0,1.0,5.0,0,199000,0.0,0,0,1905.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,155887.5
17217,128.0,3,2.0,1.0,0,440000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,1,4.0,21.0,5000.0,640000.0
17218,57.0,2,1.0,2.0,0,285000,1.0,0,0,1970.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,253553.1
17219,71.0,2,2.0,4.0,0,370000,4.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,4.0,21.0,5000.0,355000.0
17220,53.0,1,1.0,1.0,0,290000,1.0,0,0,1880.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4.0,24.0,4693.52,248756.56000000003
17221,43.0,1,1.0,1.0,0,236000,1.0,0,0,1880.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,4.0,20.0,6029.36,259262.48
17222,171.0,4,2.0,2.0,0,650000,1.0,1,0,1970.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,30000.0,0,0,0,0,4.0,22.0,4448.3,760659.3
17223,118.0,2,3.0,2.0,0,900000,1.0,1,0,1890.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,4.0,20.0,6029.36,711464.48
17224,207.0,3,3.0,1.0,0,1950000,1.0,0,0,2019.0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0.0,1,0,0,1,4.0,23.0,5196.25,1075623.75
17225,144.0,5,5.0,1.0,0,705000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,748260.0
17226,35.0,1,1.0,0.5,1,215000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,155690.5
17227,100.0,0,2.0,1.0,0,1000000,0.0,0,0,1960.0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,1,4.0,20.0,6029.36,602936.0
17228,57.0,2,1.0,5.0,0,365000,1.0,0,0,1911.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,4.0,24.0,4693.52,267530.64
17229,78.0,1,1.0,3.0,0,485000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,405307.5
17230,100.0,2,2.0,4.0,0,920000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,21.0,5000.0,500000.0
17231,100.0,2,2.0,3.0,0,890000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,21.0,5000.0,500000.0
17232,108.0,2,2.0,4.0,0,850000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,21.0,5000.0,540000.0
17233,79.0,2,2.0,4.0,0,820000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,21.0,5000.0,395000.0
17234,122.0,2,2.0,5.0,0,900000,4.0,0,0,1900.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,735581.9199999999
17235,138.0,3,2.0,5.0,0,1400000,4.0,0,0,1900.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,4.0,20.0,6029.36,832051.6799999999
17236,79.0,1,1.0,1.0,0,795000,1.0,0,0,1971.0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,476319.44
17237,396.0,3,3.0,1.0,0,1750000,4.0,0,0,1910.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,20.0,6029.36,2387626.56
17238,316.0,3,4.0,3.0,0,1975000,1.0,1,0,1988.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,1,0,0,4.0,24.0,4693.52,1483152.32
17239,396.0,3,3.0,1.0,0,1750000,1.0,0,0,1913.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,2387626.56
17240,158.0,0,2.058564814814815,3.0,0,765000,1.0,1,0,1970.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,741576.16
17241,105.0,2,2.0,2.0,0,470000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,545606.25
17242,71.0,2,1.0,1.0,0,530000,1.0,1,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,1,0,0,4.0,23.0,5196.25,368933.75
17243,220.0,2,2.0,3.0,0,1600000,1.0,1,0,1910.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,20.0,6029.36,1326459.2
17244,150.0,4,2.0,3.0,0,720000,1.0,1,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,4.0,24.0,4693.52,704028.0000000001
17245,35.0,1,1.0,3.0,0,134900,1.0,0,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,155690.5
17246,175.0,3,3.0,4.0,0,698000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0.0,0,0,0,1,4.0,22.0,4448.3,778452.5
17247,100.0,4,2.0,2.0,0,335000,1.0,1,0,1900.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,469352.00000000006
17248,62.0,1,1.0,1.0,0,360000,1.0,0,0,2006.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,4.0,20.0,6029.36,373820.32
17249,63.0,1,1.0,1.0,0,340000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,21.0,5000.0,315000.0
17250,50.0,1,1.0,3.0,0,307000,1.0,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,24.0,4693.52,234676.00000000003
17251,77.0,2,2.0,2.0,0,375000,1.0,0,0,1970.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,25.0,5390.99,415106.23
17252,100.0,1,1.0,0.5,1,295000,1.0,0,0,1924.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,22.0,4448.3,444830.0
17253,100.0,4,1.0,1.0,0,380000,1.0,0,0,1970.0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0.0,0,0,1,0,4.0,22.0,4448.3,444830.0
17254,47.0,1,1.0,0.5,1,150000,1.0,1,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,25.0,5390.99,253376.53
17255,34.0,0,1.0,0.5,1,205000,0.0,1,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,204998.24
17256,54.0,1,1.0,4.0,0,219000,1.0,0,0,1900.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,280597.5
17257,82.0,2,2.0,1.0,0,520000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,426092.5
17258,80.0,2,1.0,1.0,0,395000,1.0,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,415700.0
17259,104.0,3,1.0,2.0,0,530000,1.0,0,0,1800.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,24.0,4693.52,488126.0800000001
17260,37.0,1,1.0,0.5,1,155000,1.0,1,0,1900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,23.0,5196.25,192261.25
17261,44.0,1,1.0,4.0,0,207000,1.0,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,228635.0
17262,75.0,2,1.0,2.0,0,360000,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,389718.75
17263,162.0,2,2.0,4.0,0,800000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0,0,1,1,4.0,23.0,5196.25,841792.5
17264,206.0,3,2.0,1.0,0,920000,1.0,0,0,1900.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,21.0,5000.0,1030000.0
17265,190.0,3,3.0,3.0,0,925000,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,987287.5
17266,119.0,2,2.0,2.0,0,635000,1.0,0,0,1900.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,4.0,25.0,5390.99,641527.8099999999
17267,98.0,2,2.0,2.0,0,721000,1.0,0,0,2019.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,4.0,24.0,4693.52,459964.96
17268,149.0,3,2.0,1.0,0,550000,1.0,0,0,1890.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,1,0,1,1,4.0,21.0,5000.0,745000.0
17269,87.0,1,1.0,1.0,0,650000,1.0,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,452073.75
17270,224.0,2,3.0,1.0,0,1595000,3.0,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,1163960.0
17271,135.0,5,5.0,2.0,0,950000,1.0,0,0,1950.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,4.0,24.0,4693.52,633625.2000000001
17272,150.0,4,2.0,1.0,0,650000,1.0,1,0,1915.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,667245.0
17273,150.0,3,1.0,4.0,0,650000,1.0,1,0,1860.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,667245.0
17274,147.0,2,2.0,4.0,0,1150000,1.0,0,0,1850.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,4.0,24.0,4693.52,689947.4400000001
17275,139.0,3,3.0,2.0,0,890000,1.0,0,0,1890.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,25.0,5390.99,749347.61
17276,68.0,1,1.0,3.0,0,485000,1.0,0,0,1930.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,23.0,5196.25,353345.0
17277,54.0,1,1.0,4.0,0,285000,1.0,0,0,1970.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,325585.44
17278,133.0,2,2.0,1.0,0,560000,1.0,0,0,1970.0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0,0,0,0,4.0,20.0,6029.36,801904.88
17279,71.0,2,2.0,0.5,1,330000,1.0,0,0,1970.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,333239.92000000004
17280,145.0,4,2.0,2.0,0,645000,1.0,0,0,1905.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,753456.25
17281,185.0,6,3.0,1.0,0,830000,1.0,0,0,1970.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,961306.25
17282,87.0,2,2.0,1.0,0,520000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,452073.75
17283,53.0,1,1.0,2.0,0,279000,1.0,0,0,1950.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,4.0,24.0,4693.52,248756.56000000003
17284,170.0,3,2.0,5.0,0,1400000,4.0,0,0,1970.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0,1,1,0,4.0,20.0,6029.36,1024991.2
17285,68.0,3,1.0,1.0,0,255000,1.0,0,0,1945.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,302484.4
17286,50.0,1,1.0,1.0,0,270000,1.0,0,0,1970.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,4.0,22.0,4448.3,222415.0
17287,75.0,2,1.0,1.0,0,284000,1.0,1,0,1970.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,352014.00000000006
17288,186.0,3,3.0,4.0,0,950000,1.0,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,966502.5
17289,80.0,2,2.0,0.5,1,455000,4.0,0,0,1900.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,415700.0
17290,70.0,3,1.0,1.0,0,295000,1.0,0,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,25000.0,0,0,0,0,4.0,24.0,4693.52,328546.4
17291,78.0,1,1.0,2.0,0,290000,1.0,0,0,1890.0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0.0,0,0,0,1,4.0,21.0,5000.0,390000.0
17292,50.0,1,1.0,0.5,1,227000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,259812.5
17293,35.0,2,1.0,4.0,0,197000,1.0,0,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,4.0,22.0,4448.3,155690.5
17294,182.0,4,3.0,3.0,0,860000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,4.0,22.0,4448.3,809590.6
17295,30.0,0,1.0,4.0,0,110000,0.0,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,4.0,22.0,4448.3,133449.0
17296,130.0,5,3.0,1.0,0,475000,1.0,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,675512.5
17297,128.0,3,2.0,2.0,0,550000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0,0,0,1,4.0,21.0,5000.0,640000.0
17298,161.0,4,3.0,3.0,0,850000,1.0,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,836596.25
17299,63.0,1,1.0,4.0,0,178500,1.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4.0,23.0,5196.25,327363.75
17300,110.0,4,2.0,6.0,0,568000,1.0,0,0,1970.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,571587.5
17301,63.0,2,1.0,1.0,0,284000,1.0,1,0,1970.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,25.0,5390.99,339632.37
17302,41.0,1,1.0,4.0,0,275000,3.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,23.0,5196.25,213046.25
17303,240.0,4,3.0,5.0,0,1690000,1.0,0,0,1930.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,21.0,5000.0,1200000.0
17304,240.0,4,4.0,5.0,0,1690000,1.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,1,1,4.0,21.0,5000.0,1200000.0
17305,79.0,1,1.0,2.0,0,425000,1.0,0,0,1970.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,4.0,25.0,5390.99,425888.21
17306,169.0,4,2.0,1.0,0,999000,1.0,1,0,1890.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,1,1,0,0,4.0,20.0,6029.36,1018961.84
17307,169.0,3,2.0,3.0,0,865000,1.0,0,0,1936.0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0.0,0,1,1,1,4.0,23.0,5196.25,878166.25
17308,43.0,1,1.0,4.0,0,206000,1.0,0,0,1900.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,223438.75
17309,159.0,5,5.0,2.0,0,940000,1.0,0,0,1934.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4.0,23.0,5196.25,826203.75
17310,41.0,1,1.0,1.0,0,255000,1.0,0,0,1945.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,25.0,5390.99,221030.59
17311,43.0,1,1.0,4.0,0,206000,1.0,0,0,1900.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,223438.75
17312,147.0,5,1.0,1.0,0,560000,1.0,1,0,1900.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,763848.75
17313,75.0,1,1.0,4.0,0,380000,1.0,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,352014.00000000006
17314,30.0,1,1.0,0.5,1,140000,1.0,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,133449.0
17315,56.0,1,1.0,6.0,0,385000,1.0,0,0,1977.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,262837.12
17316,34.0,1,1.0,4.0,0,175000,1.0,0,0,1970.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,151242.2
17317,70.0,2,2.0,0.5,1,515000,1.0,0,0,1940.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4.0,20.0,6029.36,422055.2
17318,41.0,1,1.0,1.0,0,185000,1.0,1,0,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,23.0,5196.25,213046.25
17319,233.0,3,3.0,1.0,0,895000,1.0,0,0,1910.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,1,0,0,1,4.0,24.0,4693.52,1093590.16
17320,70.0,2,2.0,1.0,0,515000,1.0,0,0,1940.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,4.0,20.0,6029.36,422055.2
17321,67.0,1,1.0,2.0,0,340000,1.0,0,0,1970.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4.0,21.0,5000.0,335000.0
17322,40.0,1,1.0,5.0,0,335000,1.0,0,1,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,177932.0
17323,56.0,1,1.0,3.0,0,350000,1.0,0,1,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,249104.8
17324,50.0,1,1.0,3.0,0,335000,1.0,0,1,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,222415.0
17325,135.0,2,1.0,1.0,0,685000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,600520.5
17326,135.0,2,1.0,3.0,0,829000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,600520.5
17327,63.0,1,1.0,3.0,0,385000,1.0,0,1,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,280242.9
17328,166.0,2,1.0,5.0,0,869000,1.0,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,738417.8
17329,166.0,2,2.0,1.0,0,850000,1.0,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,4.0,20.0,6029.36,1000873.76
17330,85.0,3,2.0,1.0,0,500085,1.0,0,0,2020.0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0,1,0,4.0,22.0,4448.3,378105.5
17331,57.0,2,1.0,3.0,0,299000,1.0,1,0,1890.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,4.0,22.0,4448.3,253553.1
17332,71.0,2,2.0,4.0,0,370000,3.0,0,0,1900.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,4.0,21.0,5000.0,355000.0
17333,76.0,2,1.0,0.5,1,219900,1.0,0,0,1910.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,4.0,22.0,4448.3,338070.8
17334,170.0,4,2.0,2.0,0,570000,1.0,1,0,1890.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,4.0,23.0,5196.25,883362.5
17335,126.0,3,2.0,1.0,0,550000,1.0,0,0,1970.0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.0,24.0,4693.52,591383.52
17336,70.0,2,2.0,1.0,0,515000,1.0,0,0,1940.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,4.0,20.0,6029.36,422055.2
17337,75.0,2,2.0,4.0,0,349900,4.0,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,1,0,1,4.0,22.0,4448.3,333622.5
17338,110.0,3,2.0,5.0,0,539000,1.0,0,0,1950.0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,1,4.0,22.0,4448.3,489313.0
17339,90.0,2,2.0,5.0,0,555000,1.0,0,0,1996.0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0,0,0,4.0,24.0,4693.52,422416.8000000001
17340,64.0,1,1.0,2.0,0,295000,1.0,0,0,1980.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.0,21.0,5000.0,320000.0
17341,110.0,3,2.0,1.0,0,479000,1.0,0,0,1970.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,1,1,0,4.0,21.0,5000.0,550000.0
17342,68.0,2,1.0,5.0,0,380000,3.0,1,0,1882.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,1,4.0,20.0,6029.36,409996.48
